// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 2 benchmark(s) in total *****
// ***** Building 2 exe(s) in Parallel: Start   *****
// ***** Done, took 00:00:09 (9.77 sec)   *****
// Found 2 benchmarks:
//   GDV.Test: Job-HFWDAV(Runtime=.NET 10.0, Toolchain=net10.0)
//   GDV.Test: Job-NFJGQR(Runtime=.NET 9.0, Toolchain=net9.0)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
WorkloadResult  12: 134217728 op, 324683900.00 ns, 2.4191 ns/op
WorkloadResult  13: 134217728 op, 326074600.00 ns, 2.4294 ns/op
WorkloadResult  14: 134217728 op, 361516400.00 ns, 2.6935 ns/op
WorkloadResult  15: 134217728 op, 323973700.00 ns, 2.4138 ns/op
WorkloadResult  16: 134217728 op, 360004700.00 ns, 2.6822 ns/op
WorkloadResult  17: 134217728 op, 329458800.00 ns, 2.4547 ns/op
WorkloadResult  18: 134217728 op, 332858000.00 ns, 2.4800 ns/op
WorkloadResult  19: 134217728 op, 330190400.00 ns, 2.4601 ns/op
WorkloadResult  20: 134217728 op, 340333100.00 ns, 2.5357 ns/op
WorkloadResult  21: 134217728 op, 353590900.00 ns, 2.6345 ns/op
WorkloadResult  22: 134217728 op, 382849300.00 ns, 2.8524 ns/op
WorkloadResult  23: 134217728 op, 342276600.00 ns, 2.5502 ns/op
WorkloadResult  24: 134217728 op, 387805100.00 ns, 2.8894 ns/op
WorkloadResult  25: 134217728 op, 339116100.00 ns, 2.5266 ns/op
WorkloadResult  26: 134217728 op, 371447200.00 ns, 2.7675 ns/op
WorkloadResult  27: 134217728 op, 341605100.00 ns, 2.5452 ns/op
WorkloadResult  28: 134217728 op, 357406200.00 ns, 2.6629 ns/op
WorkloadResult  29: 134217728 op, 345262100.00 ns, 2.5724 ns/op
WorkloadResult  30: 134217728 op, 366209900.00 ns, 2.7285 ns/op
WorkloadResult  31: 134217728 op, 811704500.00 ns, 6.0477 ns/op
WorkloadResult  32: 134217728 op, 781984900.00 ns, 5.8262 ns/op
WorkloadResult  33: 134217728 op, 746196800.00 ns, 5.5596 ns/op
WorkloadResult  34: 134217728 op, 714954600.00 ns, 5.3268 ns/op
WorkloadResult  35: 134217728 op, 705493100.00 ns, 5.2563 ns/op
WorkloadResult  36: 134217728 op, 630249600.00 ns, 4.6957 ns/op
WorkloadResult  37: 134217728 op, 614787800.00 ns, 4.5805 ns/op
WorkloadResult  38: 134217728 op, 587663900.00 ns, 4.3784 ns/op
WorkloadResult  39: 134217728 op, 561231800.00 ns, 4.1815 ns/op
WorkloadResult  40: 134217728 op, 581572800.00 ns, 4.3331 ns/op
WorkloadResult  41: 134217728 op, 574441600.00 ns, 4.2799 ns/op
WorkloadResult  42: 134217728 op, 915106100.00 ns, 6.8181 ns/op
WorkloadResult  43: 134217728 op, 659089500.00 ns, 4.9106 ns/op
WorkloadResult  44: 134217728 op, 619422600.00 ns, 4.6151 ns/op
WorkloadResult  45: 134217728 op, 554040700.00 ns, 4.1279 ns/op
WorkloadResult  46: 134217728 op, 617483400.00 ns, 4.6006 ns/op
WorkloadResult  47: 134217728 op, 601150500.00 ns, 4.4789 ns/op
WorkloadResult  48: 134217728 op, 641503300.00 ns, 4.7796 ns/op
WorkloadResult  49: 134217728 op, 616175100.00 ns, 4.5909 ns/op
WorkloadResult  50: 134217728 op, 638064100.00 ns, 4.7539 ns/op
WorkloadResult  51: 134217728 op, 664304100.00 ns, 4.9495 ns/op
WorkloadResult  52: 134217728 op, 629568800.00 ns, 4.6907 ns/op
WorkloadResult  53: 134217728 op, 655235500.00 ns, 4.8819 ns/op
WorkloadResult  54: 134217728 op, 658139600.00 ns, 4.9035 ns/op
WorkloadResult  55: 134217728 op, 621106900.00 ns, 4.6276 ns/op
WorkloadResult  56: 134217728 op, 651591200.00 ns, 4.8547 ns/op
WorkloadResult  57: 134217728 op, 659751000.00 ns, 4.9155 ns/op
WorkloadResult  58: 134217728 op, 634731600.00 ns, 4.7291 ns/op
WorkloadResult  59: 134217728 op, 641272300.00 ns, 4.7779 ns/op
WorkloadResult  60: 134217728 op, 576798700.00 ns, 4.2975 ns/op
WorkloadResult  61: 134217728 op, 626169400.00 ns, 4.6653 ns/op
WorkloadResult  62: 134217728 op, 652633900.00 ns, 4.8625 ns/op
WorkloadResult  63: 134217728 op, 686914600.00 ns, 5.1179 ns/op
WorkloadResult  64: 134217728 op, 665894800.00 ns, 4.9613 ns/op
WorkloadResult  65: 134217728 op, 674534500.00 ns, 5.0257 ns/op
WorkloadResult  66: 134217728 op, 547888200.00 ns, 4.0821 ns/op
WorkloadResult  67: 134217728 op, 630368000.00 ns, 4.6966 ns/op
WorkloadResult  68: 134217728 op, 557894600.00 ns, 4.1566 ns/op
WorkloadResult  69: 134217728 op, 510108700.00 ns, 3.8006 ns/op
WorkloadResult  70: 134217728 op, 632426100.00 ns, 4.7119 ns/op
WorkloadResult  71: 134217728 op, 651675300.00 ns, 4.8554 ns/op
WorkloadResult  72: 134217728 op, 608942000.00 ns, 4.5370 ns/op
WorkloadResult  73: 134217728 op, 590396100.00 ns, 4.3988 ns/op
WorkloadResult  74: 134217728 op, 560668700.00 ns, 4.1773 ns/op
WorkloadResult  75: 134217728 op, 507481100.00 ns, 3.7810 ns/op
WorkloadResult  76: 134217728 op, 528987700.00 ns, 3.9413 ns/op
WorkloadResult  77: 134217728 op, 455727000.00 ns, 3.3954 ns/op
WorkloadResult  78: 134217728 op, 493594100.00 ns, 3.6776 ns/op
WorkloadResult  79: 134217728 op, 591070700.00 ns, 4.4038 ns/op
WorkloadResult  80: 134217728 op, 564897400.00 ns, 4.2088 ns/op
WorkloadResult  81: 134217728 op, 557885600.00 ns, 4.1566 ns/op
WorkloadResult  82: 134217728 op, 427422400.00 ns, 3.1845 ns/op
WorkloadResult  83: 134217728 op, 440431100.00 ns, 3.2815 ns/op
WorkloadResult  84: 134217728 op, 436080300.00 ns, 3.2491 ns/op
WorkloadResult  85: 134217728 op, 412333100.00 ns, 3.0721 ns/op
WorkloadResult  86: 134217728 op, 390466900.00 ns, 2.9092 ns/op
WorkloadResult  87: 134217728 op, 350874100.00 ns, 2.6142 ns/op
WorkloadResult  88: 134217728 op, 346461700.00 ns, 2.5813 ns/op
WorkloadResult  89: 134217728 op, 346719000.00 ns, 2.5833 ns/op
WorkloadResult  90: 134217728 op, 345386300.00 ns, 2.5733 ns/op
WorkloadResult  91: 134217728 op, 387919500.00 ns, 2.8902 ns/op
WorkloadResult  92: 134217728 op, 404365700.00 ns, 3.0128 ns/op
WorkloadResult  93: 134217728 op, 350469700.00 ns, 2.6112 ns/op
WorkloadResult  94: 134217728 op, 467293800.00 ns, 3.4816 ns/op
WorkloadResult  95: 134217728 op, 351327200.00 ns, 2.6176 ns/op
WorkloadResult  96: 134217728 op, 351038900.00 ns, 2.6154 ns/op
WorkloadResult  97: 134217728 op, 334623600.00 ns, 2.4931 ns/op
WorkloadResult  98: 134217728 op, 359254600.00 ns, 2.6767 ns/op

// AfterAll
// Benchmark Process 25516 has exited with code 0.

Mean = 3.706 ns, StdErr = 0.111 ns (2.98%), N = 98, StdDev = 1.095 ns
Min = 2.414 ns, Q1 = 2.616 ns, Median = 3.729 ns, Q3 = 4.684 ns, Max = 6.818 ns
IQR = 2.068 ns, LowerFence = -0.487 ns, UpperFence = 7.787 ns
ConfidenceInterval = [3.330 ns; 4.081 ns] (CI 99.9%), Margin = 0.375 ns (10.13% of Mean)
Skewness = 0.35, Kurtosis = 1.97, MValue = 3.05

// ** Remained 0 (0.0%) benchmark(s) to run. Estimated finish 2025-12-01 23:45 (0h 0m from now) **
Successfully reverted power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\GDV-report.csv
  BenchmarkDotNet.Artifacts\results\GDV-report-github.md
  BenchmarkDotNet.Artifacts\results\GDV-report.html
  BenchmarkDotNet.Artifacts\results\GDV-asm.md

// * Detailed results *
GDV.Test: Job-HFWDAV(Runtime=.NET 10.0, Toolchain=net10.0)
Runtime = .NET 10.0.0 (10.0.25.52411), X64 RyuJIT AVX2; GC = Concurrent Server
Mean = 1.477 ns, StdErr = 0.017 ns (1.13%), N = 46, StdDev = 0.113 ns
Min = 1.327 ns, Q1 = 1.361 ns, Median = 1.501 ns, Q3 = 1.571 ns, Max = 1.662 ns
IQR = 0.211 ns, LowerFence = 1.044 ns, UpperFence = 1.888 ns
ConfidenceInterval = [1.418 ns; 1.535 ns] (CI 99.9%), Margin = 0.059 ns (3.97% of Mean)
Skewness = -0.02, Kurtosis = 1.32, MValue = 3.89
-------------------- Histogram --------------------
[1.324 ns ; 1.406 ns) | @@@@@@@@@@@@@@@@@@@
[1.406 ns ; 1.440 ns) | @
[1.440 ns ; 1.522 ns) | @@@@@
[1.522 ns ; 1.635 ns) | @@@@@@@@@@@@@@@@@@@
[1.635 ns ; 1.703 ns) | @@
---------------------------------------------------

GDV.Test: Job-NFJGQR(Runtime=.NET 9.0, Toolchain=net9.0)
Runtime = .NET 9.0.11 (9.0.1125.51716), X64 RyuJIT AVX2; GC = Concurrent Server
Mean = 3.706 ns, StdErr = 0.111 ns (2.98%), N = 98, StdDev = 1.095 ns
Min = 2.414 ns, Q1 = 2.616 ns, Median = 3.729 ns, Q3 = 4.684 ns, Max = 6.818 ns
IQR = 2.068 ns, LowerFence = -0.487 ns, UpperFence = 7.787 ns
ConfidenceInterval = [3.330 ns; 4.081 ns] (CI 99.9%), Margin = 0.375 ns (10.13% of Mean)
Skewness = 0.35, Kurtosis = 1.97, MValue = 3.05
-------------------- Histogram --------------------
[2.402 ns ; 3.025 ns) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[3.025 ns ; 3.745 ns) | @@@@@@@
[3.745 ns ; 4.358 ns) | @@@@@@@@@@@@@
[4.358 ns ; 4.981 ns) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@
[4.981 ns ; 5.604 ns) | @@@@@
[5.604 ns ; 6.248 ns) | @@
[6.248 ns ; 6.506 ns) | 
[6.506 ns ; 7.130 ns) | @
---------------------------------------------------

// * Summary *

BenchmarkDotNet v0.15.2, Windows 11 (10.0.26200.7093)
Intel Core i7-10850H CPU 2.70GHz (Max: 2.71GHz), 1 CPU, 12 logical and 6 physical cores
.NET SDK 10.0.100
  [Host]     : .NET 9.0.11 (9.0.1125.51716), X64 RyuJIT AVX2
  Job-HFWDAV : .NET 10.0.0 (10.0.25.52411), X64 RyuJIT AVX2
  Job-NFJGQR : .NET 9.0.11 (9.0.1125.51716), X64 RyuJIT AVX2


| Method | Runtime   | Mean     | Ratio | Code Size |
|------- |---------- |---------:|------:|----------:|
| Test   | .NET 10.0 | 1.477 ns |  0.43 |     221 B |
| Test   | .NET 9.0  | 3.706 ns |  1.09 |     240 B |

// * Warnings *
MultimodalDistribution
  GDV.Test: Runtime=.NET 10.0, Toolchain=net10.0 -> It seems that the distribution is bimodal (mValue = 3.89)
  GDV.Test: Runtime=.NET 9.0, Toolchain=net9.0   -> It seems that the distribution can have several modes (mValue = 3.05)

// * Hints *
Outliers
  GDV.Test: Runtime=.NET 9.0, Toolchain=net9.0 -> 2 outliers were removed (14.18 ns, 8.12 μs)
HideColumnsAnalyser
  Summary -> Hidden columns: Error, StdDev, RatioSD

// * Legends *
  Mean      : Arithmetic mean of all measurements
  Ratio     : Mean of the ratio distribution ([Current]/[Baseline])
  Code Size : Native code size of the disassembled method(s)
  1 ns      : 1 Nanosecond (0.000000001 sec)

// * Diagnostic Output - DisassemblyDiagnoser *
Disassembled benchmarks got exported to ".\BenchmarkDotNet.Artifacts\results\*asm.md"

// ***** BenchmarkRunner: End *****
Run time: 00:20:22 (1222.19 sec), executed benchmarks: 2

Global total time: 00:20:32 (1232.52 sec), executed benchmarks: 2
// * Artifacts cleanup *
Artifacts cleanup is finished
